17	NAG-NGEN	a	Prateek bhai dho dala....sachhi .....bht hi shaleenta se ...aur bht hi logical hote hue apne answer diya h...... Feminists jo bhartiya Sanskriti per sawal uthate h..... they must have to understand....BHARAT me Maa Durga ka place sabse ucha dikhaya h ......ager ye samjh skte to😊
18	OAG-NGEN	a	"Indian soldier pakistani soldier ki gand ""marne"" wala chahiye ,nahi ki gand ""marvane"" wala"
19	NAG-NGEN	a	vai empress ki korian drama review koro
20	NAG-NGEN	a	@USER sahi kaha bhai😅
21	CAG-NGEN	a	Is sarkaar pe ab kisi ko bharosa nahi , jis 1 saal ki bachi ko uske maa baap se alag kar diya modi aur amit shah ne uska kya ? Arundhati is right
22	NAG-NGEN	a	10/10 ......ohhh...ab to dekhna padega bhai
23	CAG-NGEN	a	Kya yaar review krne se phle likh lo thoda padh lo fir kro. Do minute aur de deta to ye Pura kahani bta deta... This is not a review👎
24	NAG-NGEN	a	Negative positive दोनों h sir 😊 negative ye h ki ham kisi ko uske gender s judge ni kar sakte uske andar अपने देश के लिए देशभक्ति h tabhi vo army join karega. Positive ye h ki bipin रावत का कहना सही h ki army m gays r not allowed उनके army के acts जो कहते h 45 nd 46a.....
25	CAG-NGEN	a	yeh hua sahi insaaf in jise b*%$# aurato ko yeh saza milne chaihye
26	CAG-NGEN	a	Toh kya ladkiyan bhi nahi honi chahiye
27	OAG-GEN	a	Ye chutiya ladki kon h be ... ... kuch v baak dethi h ......... noob girl ... 😂😂🤣🤣 ..
28	NAG-NGEN	a	Netflix bhi faltu chiz mai Masters kara rakha hai.
29	NAG-NGEN	a	Ky sahi bolne se maan liya jaye ga....
30	CAG-NGEN	a	Mujhe taras aata taaliya bajane wale chutio pe...
31	CAG-NGEN	a	Ye aagar congress raj me hota aur bjp ka koi neta ye ragga billa ki line bolata toh ye rajdeep ussee constitution , democracy, falana falana gyaan deke usse kosate Par abhi ulta hai....bjp raaj hai and khangress ,communist favour ki writer ye bol rahi hai toh ab rajdeep ko saap sung gaya...ab lighter mode pai hai Issee kehete hai HYPORACY
32	OAG-NGEN	a	Mai left se ek hi kaam karta hu Pichwada dhone ka 🤣😂😂😂
33	NAG-NGEN	a	धन्यवाद दीपिका भारद्वाज ।आप सही कह रहीं हैं ।
34	NAG-NGEN	a	Bolte aap mst h n realistic
35	NAG-NGEN	a	**Shwetabh bhaiya, ye galat baat galat hai aap ek dum se bahaut saari videos daalte hoo phir ek dum gayab!! Isse accha ek hafte/10 din mein ek video daalo!!**
36	CAG-NGEN	a	Jal gayi yrr teri to
37	OAG-NGEN	a	@USER kumar ab tu choosega na. Tab saaf hojayega
38	NAG-NGEN	a	The darknight ka review kariye please
39	OAG-GEN	a	@USER SHAHAB abey jhaatu overseas ki baat mat kar jyaada.....foreign countries me tum logo ko airport pe nanga karwaate hai hahahahahahhah😂😂😂😂😂😂😂😂......pehle to visa hi nahi milta
40	NAG-NGEN	a	Roz ki apeksha aaj ka view Acha hai
41	NAG-NGEN	a	Kaunsa jaga h adress do
42	NAG-NGEN	a	Menay bi yahi kiya .... Abb meri zindgi ky waqai may hi lag gy..😂😂😂
43	NAG-NGEN	a	Sach kadwa hota hai iska example aap video k dislike dekh ke pata laga sakte hai
44	OAG-GEN	a	Abe bc ye kis angle se movie review that Bhai yrr hard hoti h bc maana tumne baat said kahi lekin ispe tujhe ek alag video banani chahiye this tune title daala h Kabir Singh review or bc baat kuch or hi Kar raha h bc
45	OAG-GEN	a	Army me haame jabardast jawanoo ki jarurt he taaki haam desh ko sheroo ki faujj de hizzdo ki Sena nahi chahiye
46	OAG-GEN	a	Bhai I just hope that jab aapki beti college ke pehle din entrance exam me rank laake admission le tab koi chutiya bewdaa class me jaake ye na bole ki wo meri property hai,sab durr rehna usse.
47	NAG-NGEN	a	Bhai kya baat hai back to back videos...... AUR KAISA HAI LAUNDE
48	CAG-NGEN	a	अरुंधति का कोई विचार ही नही है तो विचारों की लड़ाई क्या खाक लड़ेगी ।उसका केवल एक ही विचार है भारत वीरोध ।इससे अस्पष्ट मेरे पास कोई शब्द नही ।
49	NAG-NGEN	a	Hindu Muslim dange sirf politics se bhadakte hai..otherwise log peaceful hai
50	NAG-NGEN	a	nice video realety hai bai
51	OAG-GEN	a	Yeh pagal aurat hai.... Dnt listen to her ....isk e jaise aur bhi ghum rage hai, jaha dikhe juta khol kar maro
52	NAG-NGEN	a	Maine bhi 🙋.Pata nahi movie ne 280 crore kaise kama li.
53	NAG-NGEN	a	ye short movie bkvas...hai...is sabke..thot..kharab aaye gay LGBT..ke bare..me koi aesa to nai kare ga Or.. jo..Gay.ho..te..ho vo..ae gunday..nai hote. Decent Or innacent...hote..koi..aesi.short film..banavo..jise..sabke..vichar achhhe aaye aese.gande vichar vali mat banvo.plz...😞😞🙏🙏🙏
54	OAG-NGEN	a	Feminists chutiya h movie bahot kamal h bhai ji you are right
55	NAG-NGEN	a	Pura sahi keh rhe ho ap
56	NAG-NGEN	a	Gay hind
57	NAG-NGEN	a	@USER Tyagi yeah
58	OAG-NGEN	a	Feminist or Liberals ki maaki saale kabhi ek achi or good content ki movie se kush nahi honge
59	CAG-NGEN	a	Realese ke pahle hi review matlab producer ne special screening me film dikhayi hai. To ab free le popcorn aur samose ke bad burai thodi karega. Review relese ke bad walon ka dekhna.
60	NAG-NGEN	a	Bhai men sutra channey ku band hua?
61	NAG-NGEN	a	Kisi bhi movie ka vastabik review aap se behetar kohi karhinahisakta. Aap ko movie review ka oscar milna chahiye. Thanks a lot
62	NAG-NGEN	a	Section 375 and Pailwan dono mast movies hai..
63	NAG-NGEN	a	Ladke ki glti bhi h ki use ladki ka miss use nhi krna chiye..uske talent ko dekh kr aage bdana chiye na ki miss use krke or ladki ne..ladke ko ek trh se glt mukdme pr fasaya h
64	CAG-NGEN	a	__TIMEURL__ aunty ji...kuch fight Ni krni pdti...grow up
65	NAG-NGEN	a	Ranga billa...Arnabh
66	CAG-NGEN	a	bhai adhe se zyada story plot to phle hi bta deta.. dekhne ka mun ni krta fr
67	CAG-NGEN	a	Jab koi larki galti kare toh news channel me uska sehra blur kar diya jata he or Jab ek larka galti kare toh uske sehre par zoom mar mar kar dikhaya jata he yeh kahe ka equality
68	OAG-GEN	a	@USER kale Ar woh chinal Sucharita, Captain Marvel movie movie mein yus bitch Brie Larson ko sar pe utha liya tha apne review mein.
69	NAG-NGEN	a	Shahid kapoor ke bade bhai lagaoge aap(movie me )
70	NAG-NGEN	a	Gadar video ...Bahut hasi aa rahi hai
71	NAG-NGEN	a	Pura movie bata diye app
72	NAG-NGEN	a	bhai help plzz .... ma akelepan ki wajah se hard work nahi kar raha... ma na english seekh pa raha.. dar lag raha ke friends na honey ki wajah se ma zindagi me kuch bhi nahi kar paongah
73	NAG-NGEN	a	Ranga or billa do zalim tha.
74	NAG-NGEN	a	Maine abhi tak kabir singh movie nhinnn dekhi hain 👍😂😂😂
75	CAG-NGEN	a	Har cheez ko mudda kaise bnaya jata hai pratik se seekho
76	NAG-NGEN	a	ravis ji ab bhul jaao ab ladki esi nhi hai
77	NAG-NGEN	a	Suchitra Tyagi ko bohot problem hai is movie se
78	NAG-NGEN	a	The Great Alexandra ne apni army me Gay ko Jayda rakha aur dunya pa Raj kia tha...
79	CAG-NGEN	a	Mere bhai k saath v galat ho raha hai
80	CAG-NGEN	a	@USER Is CANCER Ekdam Sahi bola Bhai.
81	OAG-NGEN	a	Ye apki ego ka issue mardo ka nhi.
82	NAG-NGEN	a	thoda physically unfit hone pe nikal dete hai army mai....
83	NAG-NGEN	a	auto wale bhayya best 😗😗😗
84	OAG-NGEN	a	Arey beta chutiya, Tu idhar bhi aagaya apna regressive stigma leke.
85	NAG-NGEN	a	Yah mail hai ya female hai..
86	OAG-GEN	a	You konsa chudappa hai
87	NAG-NGEN	a	Ummmmmm...... Agr kisi m potential h desh ki sewa krne ki to ese uski personal life se desh ki sewa connect krna thk ni h kuki desh se pyar to desh se pyar hi hota h uske liye koi b mar mitne ko tyar ho skta h..... Koi b desh ki raksha krne k lye ye ni sochega k wo gay ya kuch b h to desh ki raksha ku kre.... is desh m rehta h wo uske b kuch duties h
88	OAG-GEN	a	Feminism ki maa chod dee 🤣🤣
89	NAG-NGEN	a	Ekdum sahi yr
90	NAG-NGEN	a	May v apki batose agree karta hu.. asi film oo se hum sabko sikhna chaiye k kaha galatiya nahi karna.. so thanku so much sir ashi hi acchi.. Videos ki apeksha karti hu
91	CAG-NGEN	a	Bakhwas baat hain khas Thor par smaglikta ke to or pe
92	CAG-NGEN	a	Bhai libreals se kya masla hai ..atankwadiyoon ki list mein nathuraam ka naam kyu nahi liya..HYPOCRISY ki bhi seema hoti hai
93	NAG-NGEN	a	Sai kha
94	CAG-NGEN	a	India ka nvyuvk isi 498me brbad ho rha hai
95	CAG-NGEN	a	Bhai apka review dekhne ke baad maine Faminest ke sabse bade kathit thekedar Lallantop ka review dekha kasam se aisa laga ki hathi ko dekh kar kutte bhaok rahe hai
96	CAG-NGEN	a	Bhai tu samil hoja rss mai ya bjp mai.. oh sry dono ek hi hai
97	CAG-NGEN	a	mujrim tum nahi mujrim hamara savidhaan hai hamare desh ka sistem hai
98	NAG-NGEN	a	Kya banda hai ye
99	CAG-NGEN	a	@USER DHAKAR DHAKAR LUCKY galti tumhari nahi hai kyon ke tum padhelikhe andh bhakt ho
100	NAG-NGEN	a	Sahi he bhai Bhot hard
101	CAG-NGEN	a	Agr tujhe Kabir Singh ka message smjh nahi aaya.....toh Joker khaa se smjh aa gayi...... Doctor m bhi hn....isse jaada bkchodi krte h hm😂
102	OAG-NGEN	a	@USER Vevo typical Indian mindset, jab kuch bolne ko nahi hai toh gaali galoch, tu zeher khaa le saale dharti ke bhoj anpadh gawar maa baap ki anpadh gawar low class aulaad !! Bhak loser
103	CAG-NGEN	a	<__URL__ ha to aap iss mahan stree ke review ki baat kr rahe the galti se iska review dekh liya abhi tk sar dard kr raha hai mera🤣🤣🤣🤣
104	OAG-GEN	a	@USER kumar chal aaja phir. 45th lane, 3rd main, Andheri, Nayi dilli. Apna baap ke aulaad h toh aaja.
105	NAG-NGEN	a	Ranu di jio
106	NAG-NGEN	a	..swetabh bhai ka yai to mast lgta h way of presentation 😂
107	NAG-NGEN	a	@USER goplani apko uss movie me pasand kya aaya?
108	NAG-NGEN	a	movie Dekha nhi par .. chaliye kuch sikhne ko to milega
109	NAG-NGEN	a	Shewtaab bhai Review on movie joker 🃏 plssss
110	CAG-NGEN	a	@USER haan sahi kaha gay hain but Top jo tum jaiso ki border par Bot martey hain. Ab Top or Bot ka matlab mat puchiyo ganwaar. India tmhare desh se bahut aagey hai samjhe, yaad rakhna.
111	NAG-NGEN	a	Kabir s movie 6/10 hai
112	CAG-NGEN	a	Swara jo karti hai. Wahi wo har ladki se karwana chahti hai....ungli karne wali ko sachcha payar kahan se achcha lagega.
113	NAG-NGEN	a	**Kabir Singh movie bilkul bhi** **practical life se related nhi hai**
114	OAG-GEN	a	@USER Ravanaboina teri ma ka bhosda
115	NAG-NGEN	a	Bhai stranger Things ka full review kar do plz
116	NAG-NGEN	a	Lust stories etc sexual movie nahi dekhta or iski jagah porn dekhta hu lo Karlo judge 😑
117	NAG-NGEN	a	Her kisi ke apni life hae
118	OAG-NGEN	a	Khatam Matlab khatam 😆😆😆 uncle ko khatam hona mangta h apun
119	NAG-NGEN	a	Kabir singh chutiya movie h
120	CAG-GEN	a	Tujhe aurat ne hi janm diya he naa??
121	NAG-NGEN	a	"Bengali movie Durgeshgorer Guptodhon ki movie review do... ""Guptodhoner Sondhane"" is available on Prime Video.... Movie review do iska"
122	NAG-NGEN	a	Bohot accha bola vai....#loveyoubro
123	NAG-NGEN	a	Aise hi hai
124	NAG-NGEN	a	Yeh bhaijaan jo bol rha hai sahi hai.. Par ek doubt hai agar koi Bollywood Ka koi director ya producer isko role offer kiya toh yeh kbhi naa nhi kahega🤣🤣🤣
125	OAG-GEN	a	Behen chod ranu mondol
126	NAG-NGEN	a	@USER Raman Kumar normal movie review bhi tho karr sakta
127	NAG-NGEN	a	@USER Khan MUJHE TOH REPLY DEDO
128	NAG-NGEN	a	**Toxic relationship** dekhna hai toh Nana Patekar ki movie dekho **Agni Sakshi**
129	NAG-NGEN	a	Kesari Andhadhun Bhadhai Ho Batla House
130	NAG-NGEN	a	Lallantop v bik gaya Kya🤔?
131	OAG-GEN	a	Bhak madarchod
132	OAG-GEN	a	Yen feminist ko ek line mey khada karke goli marney chahiye...
133	OAG-NGEN	a	Nikal lawdi
134	CAG-NGEN	a	Hypocrisy ki bhi seema tod di librandus ne or feminist ne
135	CAG-NGEN	a	जहाँ हर रोज rape करने वाले बैठे हो, जो कि जिस्म के भूखे है, क्या मेरे ऐसे देश मे भी Homosexual लोग हो सकते हैं, अजब गजब कथा सुनने में आता है, दिमाग confused हो जाता है🤔🤔🤔
136	NAG-NGEN	a	Kisi ne comment m kaha tha movie review dekhne aaya tha liberals aur feminist kya h kisa h sunne nhi.... 😒
137	OAG-GEN	a	खाजदीप और रण्डी अंदाती राय दोनों की मां चुदेगी याद रखना कितनी बार इनके गाल पीट दिए पर बेशर्म है। लंद जीतेगी विचार से तो पाक की रखैल है भोसडीके
138	OAG-NGEN	a	Gaaandu uneducated Indian fool.
139	NAG-NGEN	a	Bhai issi tarah lage raho i supported you
140	NAG-NGEN	a	Bhai akdam sahi kaha ✌😂
141	NAG-NGEN	a	Kya yaar sir apne bohot kharab Kiya Spoiler kyu de diya yaaar😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭
142	CAG-NGEN	a	Bina feminist aur liberal kahe koi review de sakta hai Kya? Shame on you?
143	NAG-NGEN	a	Jai sree ram pratik bhaii.. 🙏
144	CAG-NGEN	a	Film hai to chalta hai.... Lekin kisi class mein jaa kar ye bolna ki white dress wali bandi jiska naam mujhe nahi pataa wo meri bandi hai... Ye bilkul v realistic nahi tha....
145	NAG-NGEN	a	@USER Kamble Bhai mujhe bhi bahut sukun milta hai.
146	OAG-GEN	a	totally chudap movie thi kitno ki leli
147	NAG-NGEN	a	Kuch jawab do brother ya jawab nahi hai.??
148	CAG-GEN	a	भगत सिंह leftest नही थे। Leftist जान नहीं देता। उसका काम सिर्फ़ आग लगाना है। Leftestest धारा के उल्टे चलते हैं। विचारों में वे ना मर्द होते हैं ना औरतें। ये लोग third gender होते हैं। मौका देख कर के पाला बदलते हैं।
149	NAG-NGEN	a	Pratik bhai aapne bahut hi achhe tarike se explain kiya hai sab kuch but inko problem iss movie se nahi hai inki problem iss movie ke hit hone se hai.
150	NAG-NGEN	a	Thode chote video bnaya karo prateek Sir..
151	NAG-NGEN	a	Aapse dosti hogi
152	CAG-NGEN	a	@USER Das jab grand masti, happy new year, race3, veere di wedding, judwaa2 jese 3rd grade movies 200 crore se jyada kama sakti hai, to phir yeh kabir singh to kuch bhi nhi. Achha hua War movie aake inn sab chutiya movies ko bahut peeche kar diya.
153	CAG-NGEN	a	Kya review hai sir mann gaye Ek baat jo real life se releate karti hai ki agar ladka true love kare ladki chood de kisi aur k liye toh log sahi samjhte hai but yahi ulta ho jaye toh log aisa galat khetay hai ladke ko pucho mat agar ladka same stage pay galat hai ladki kyu nahi aur agar ladki sahi hai ladka kaise galat hua
154	CAG-NGEN	a	Nahin yaar yeh indian gandu army hai , it should be the number one gandu army in the world.
155	CAG-NGEN	a	@USER k glti tumhari bhi nhi h Janm jaat se chamche ho Or yha par Congress ki chamchgiri and udhar Pakistanio ki chamchgiri karni h bus
156	NAG-NGEN	a	Me apke sath hu bhai g
157	NAG-NGEN	a	Bhai Tum anime dekho uski story dekho
158	CAG-NGEN	a	गुटखा कहा कर बतिया रहे हो का एंकर गुरु?
159	NAG-NGEN	a	@USER rajbongshi kiya karoge
160	NAG-NGEN	a	topi wala kotar bala
161	CAG-NGEN	a	starting mae he pata lag gya ke yae kya review degi ...feminaze review 😂
162	OAG-NGEN	a	__TIMEURL__ bewakuf to ye admi h sala
163	CAG-NGEN	a	ये राजदीप सरदेसाई भी छुपा हुआ संधी है लेकिन सौरव थोडे seclar लगते है
164	NAG-GEN	a	Film me dikhaya he college me bandi patao aur 5 saal thukai karo....
165	NAG-NGEN	a	Achhi thi bhai
166	OAG-GEN	a	@USER Pandey : toh tum ek kutte Ki bacchi Ho?
167	CAG-NGEN	a	India me right wing parties par logo ki bohot andhbhakti hai isliye chutiya janta ne article 15(one of the best movie acc. To me) usko bhi criticize kiya
168	NAG-NGEN	a	Or ldki ldke ko thappad mare to bo shi h tumhare hisaab se
169	OAG-GEN	a	इन बॉलीवूड वालोको एक बात पुचणी हे ,,, पिक्चर हिंदी मे बनाते हो या इंग्लिश मे,, अरे इस पिक्चर मे अधे से ज्यादा इंग्लिश ही हे ,,benchot हमे नाही आती भाई ,, हिंदी बोलो बोलो हिंदी मदारचोत 375 बहोत आचि पिचर हे लेकींन भाषा ,,केइसे समझें ,, मिशन मंगल ,,, और एक क्या यार क्या चल राहा हे ,,, हम गाओ मे रेहेते हे ,, रांड के बच्चे नाही समज आती इंग्लिश bhenchot,, इतनी ही खाज हे तो अमेरिका मे या ब्रीटेन मे करो मदारचोत सालो तुम्हारी माकी चूत,, याच्या वर पण कर रेव्हव बघ जरा कायतरी
170	NAG-NGEN	a	Jazib Ali 😂😂😂
171	NAG-NGEN	a	उच्च न्यायपालिका ने भले ही homosexuals को हमारे देश मे पनाह दी है पर जब तक हमारा समाज ईसे जड़ से स्वीकार नही कर लेता तब तक हम किसी तरह की बदलाव की उम्मीद नही कर सक्त: |
172	CAG-NGEN	a	@USER Squad wo toh thik hain ,,lekin tu movie review k Naam pe haar video main atankbadi , political charcha Kyun karta hain???..aagar polytics le kar discuss krna hain toh alag chanel banake waha PE yeah sab discuss kar.......har baat review soch ke jab video dekhne jaata hoon toh wahi atankbad-india ka history ...yeah sab bol bol ke pakwa dete ho......dimak garam ho jata hain .....😡😡😡
173	CAG-NGEN	a	Garbage movie south india se aai hai(Arjun Reddy) . Bollywood walo ne pura pura copy kar liya aur paise banaye. Baki sab chutiye launde aajkal Kabir Khan ban rahe hai, aur laundiya sochti hai ladke uske peeche Kabir khan ki tarah bhagte rahenge.
174	NAG-NGEN	a	Jo v physically mentally eligible h, deshbhagat h, army lover h, Desh ki seva karna chaahta h army join karkey, usko jaati, ling k Bina kisi bhedbhaav k chance milna chaahiye... Thanks
175	CAG-NGEN	a	Aur in chijo ki kabhi badhawa na diya kro mere Bhai na hi to aane wali nasle barbad ho jaegi
176	OAG-NGEN	a	One should cure this type of mental disability not increase it by provocation.hawa diye ja rahe hain...kal 50 lakh ho jayenge....kyonki badhane se hi badhta hai...ajkal ye shauk bhi ho chala hai...!shaukiya gay lesbian ka game chal rha hai
177	NAG-NGEN	a	Thank God Bhai abhi Mai je skta hun..
178	OAG-GEN	a	Madarchod supreme court homsexuality allow karega reservation ka quota 100 % nahi badaega nahi ram mandir pe faisala karega
179	OAG-NGEN	a	Yellow shirt wale mera papa hota to mar dalta mai😠
180	OAG-NGEN	a	Bhakk teri ma ka...
181	NAG-NGEN	a	Bhai surab ji aaap ko namaskar aap ak baar pushpendra
182	NAG-NGEN	a	bhai ab coding p bhi video bana do
183	NAG-NGEN	a	@USER TOP 5 bagirath jo ganga ko laye the vo do maa ke union se paida hue the.
184	NAG-NGEN	a	Same vii Two famous kar kya karega YouTube per
185	NAG-NGEN	a	Reflection... Light nahi thi isliye !
186	NAG-NGEN	a	Maine suna ki aap bole mai hu saitan.....
187	OAG-NGEN	a	General shaab sahi hain.inh logo ne azaadhi ka gala fayda uthaya hain in he Saudi Arab,Dubai aur Malaysia ki tarah Kore padhne chaiye
188	NAG-NGEN	a	Rajdeep ke double standards... Arundhati ko criticuse karne se darta h, PM ko kuch bhi bol dega
189	NAG-NGEN	a	Bhai mane to Kal hi Dekhi ha ye
190	NAG-NGEN	a	Bhai ekdum sahi review
191	NAG-NGEN	a	Bhai aap ki daddi right pe jyada left pe kaam he...
192	NAG-NGEN	a	Bhai sari ek no movie hai MASTERPIECE
193	OAG-GEN	a	@USER Brawler sala bhosdi ke main feminist thodi na hoon jo chusunga wo kaam to feminist ka. Apna kaam dangh se kar. Aur chinta mat kar muh me nahi giraunga. Bas gand ka jhant saaf rakhna. Aah aaah aaaah aah aah aaah Aisa hi karta na tu jab tere gand me jaata. Tel laga ke rakhna jyada dard nahi hoga.
194	NAG-NGEN	a	_Kis kis ko JOKER ka movie review chaiye?_
195	OAG-GEN	a	Sab hindu kafir.gandu h...😁😁😂😂😝😝
196	OAG-GEN	a	Bahut hi sahi faisla hai hame hizdo ki fauj nahi chahiye 😂
197	NAG-NGEN	a	Pratik bhai...pink movie v apni jagah sahi hai...aisa to nahi hai na ki jo uss movie me dikhane ki koshish ki gayi hai...wo puri tarah galt hai...
198	NAG-NGEN	a	Thik bola hai bhai
199	CAG-NGEN	a	Do Chaar Murder hone k baad Hi Patta chalta hi ki Kaun Sachcha aur Jhootha Hi tab tak Aadmi bakasur Nahi Marna Jata hi yeah Bharat k anda Kanoon hey
200	NAG-NGEN	a	bhai abtak friendship nhi ki kya kisi stree ne😁
201	NAG-NGEN	a	Right bro mujhe destruct hone se bhai hi bachaya ek fraud ladki se
202	OAG-NGEN	a	Ye chasmis kutta hi he
203	OAG-NGEN	a	apne awqaat main aahigiya akher main
204	CAG-NGEN	a	Jis desh mein har minute ek ladki rape hoti h... Uss desh mein ye film bnana hi uchit nahi h. Chhi.
205	NAG-NGEN	a	Bhai me samaj raha hu kya chahata hai Hahahahaha
206	CAG-NGEN	a	Arundhati Roy apna naam change kar ke ranga billa rakkh kar ration card adhaar card passport visa etc banva sakti hain kyunki Yeh india hai yahan toh rohingya yaa baangladeshiyon ne isi tarah se apne documents banva liye hain kyaa farak padhta hai
207	NAG-NGEN	a	Jay siyaram
208	CAG-NGEN	a	Wo writer nahi naxalist hai
209	OAG-GEN	a	समलैंगिकता वास्तव में एक मानसिक विकार है। सेना में ये फालतू के नाटक नही होना चाहिए। पश्चिमी ढ़ोंग-ढकोसले-दिखावा हिन्दुस्तानियों को भी हिजड़ों में परिवर्तित कर रहा है।
210	OAG-GEN	a	Dono madarchod mere comment ke upar reply de rahe hoo ,,,,, bap se Gund Marwa le tel lagake
211	NAG-NGEN	a	Sex and love are two totally different things.. Sometimes I really feel bad for the boys and men's.. Hamesha ladka hi galat nei hota..
212	NAG-NGEN	a	@USER & WHATSAPP STATUS are bhai jo natural gay hota hai na o alag baat hai par jo achha khasa ladka ho ke v gay ho jate hai ye glt hai
213	OAG-NGEN	a	TUJE dusro ki Success me problem kya he be??khud kuchh karke dekha na,,,yesa hi bhokte rahega kya ???kutte ke jesa ,,kutte jesa nhi tu to kutta hi he
214	OAG-NGEN	a	Garib Bada ho sakta hai lekin vikari kabhi bhi Bada ho nahi sakta hai tu ek bhikhari tha hay rahega kyunki past bhul gaya
215	NAG-NGEN	a	jitna maza movie dekh kar aaya , utna hi aap ka reviwe dekh kar
216	CAG-NGEN	a	Han thappad khana sahi h sanaki se ... Konsa pyar jinme itni beizzati or violence ho uske gharwalo se kiti badtamizi se bat ki but tum log bas pesa leke review dene me lge ho faltu me defend kr re ho movie ko ..... Most overrated movie all time
217	NAG-NGEN	a	Sahi kahaa...
218	NAG-NGEN	a	Hindi me review karo
219	NAG-NGEN	a	Bhut hard
220	NAG-NGEN	a	Love you Swetabh 😘... Tere haar baat par reality hoti hai...
221	NAG-NGEN	a	aag laga re bhai apne community mein aaj to 3 vids a day aaj ka jumma(FRIDAY) ka chumma* shwetabh BHAI ki taraf se ....
222	OAG-GEN	a	@USER Yadav .....and choot ke Baal hate Salman Khan 😂😂
223	OAG-NGEN	a	Relway station mein rehna chahti ranu vikhari. Vikharion ki bejjati
224	OAG-GEN	a	FAMINIST AUR LIBRALS KI AMMA KA BHOXDA
225	NAG-NGEN	a	Sahi bola
226	NAG-NGEN	a	Shahid Khan Gangs of Wasseypur wla h 🤣🤣
227	OAG-NGEN	a	ye. kaafiron. ka. kaam. hai
228	NAG-NGEN	a	Maine 10 saal se ek bhi bollywood movie nhi dekhi, sirf Hollywood movie dekhta hu. Mai abhi 20 saal ka hu
229	CAG-NGEN	a	झूठे केस लगाने वाली महिलाओं को सजा होनी चाहिए । कोर्ट मे जाकर पत्नी का वैवाहिक जीवन खराब हो जाता है । कोर्ट को चाहिए कि दाम्पत्य जीवन को बचाया जाय। जो गलती करे उसे सजा दो कानून का दुरुपयोग करने वालों के खिलाफ कानून बनाया जाय। विना अपराध किये गिरफ्तारी नहीं होनी चाहिए ।
230	OAG-GEN	a	Tu bc hawa ke rukh chla kar chutiye
231	NAG-NGEN	a	"Jo army wala/wali married h uski wife/husband ko problem ho gi Jo gher pr h Bcz army camp me sb kuch mil rha h Socho border pr 2 foji ""bunker"" me😂😂😂😂😂😂"
232	NAG-NGEN	a	bhai 2 ads dikh jaye to bhai ko support mil jayega ..isliye ads aye to aage se dekha kro
233	NAG-NGEN	a	Yarr main hamesha tumhare ball dekhta reheta hoon mast hai bhai.
234	OAG-GEN	a	Arundhati Roy ka pura naam to sahi se btao gandulog ..! Sry asabd ke liye .. Arundhati Jheny roy NDTV ke owner ki Cousin hai ab tm he samjh jao ... aage ka detail achhe se Google pe he pdh lo..!
235	OAG-GEN	a	@USER Gupta sahi kaha desh mein jyada ajaadi gaalat fayda uthaya jha raja hain inn saro jho bike hain hain aur lgbt ko Kore padhne chaiye Dubai, Arab jaise ki tarah
236	NAG-NGEN	a	yar timeliners tm logo ki is video me ek group me lady hulk baithi thi us se kch puchte zra
237	OAG-GEN	a	Aurat jaat is Kutiya jaat. Unfaithful jaat
238	NAG-NGEN	a	Sahi kare jagir bhai ne
