125	NGEN	a	This movie is really great
126	NGEN	a	I saw arjun reddy.... i am not a liberal or a feminist but it is my opinion I saw arjun reddy yesterday on amazon and for one i had to pause whenever character speak bcoz d subtitles were too fast i didnt have time to read the whole thing. Secondly i didnt like arjun ka character- womZaniser, drug addict, alcoholic.and very abusive. Thirdly, by saying i like thia girl in particular clothing and then going from class to class plus the girl's hostel and giving it the name of love isn't love at all and it's CREEPY like srk chasing after kajol in DDLJ. Fourth point, after repeated pleas by his parents, he still drinks and smokes. He was shown in a negative light....but atleast there was a courtroom scene. And he is proud to say that while he was high none of his patients died? Seriously? He slapped a girl when it wasnt expected at all. He was very regressive. Not only regressive but spoilt, unapoligetoc and obnoxious. One time watch but yet inspite all this i could see the effort made by the makers. GOOD EFFORT... I DIDNT SAY GREAT FILM. THERE WASNT ANYTHING GREAT ABOUT THE FILM. ARJUN REDDY WAS as my teacher would say A SPINELESS JELLYFISH.
127	NGEN	a	Bro, Nice video
128	NGEN	a	You are alright
129	NGEN	a	This lady from BJP is crazy this is how u react man such a foolish and ignorant lady
130	NGEN	a	I just love how two women shout over each other about another women.
131	NGEN	a	Feminists​ & Liberals are curse to humanity
132	NGEN	a	I hate these faminisim.....they don't know even the meaning of it ....and called themselves feminist....real woman don't care of them...
133	NGEN	a	"All the libtard reviews are like... ""No woman should watch the movie"" ""No one should like the movie"" ""If anyone likes the movie they are a terrible person"" 🤦 Even if they are not outrightly saying those statements that is exactly what they are implying... They don't care about the 10s of thousands of women who come out of the theaters saying they loved the movie...🤷 Because they are wrong and only the liberal feminist point of view is the absolute truth...🤮"
134	NGEN	a	Toy Story 4 review sir please
135	NGEN	a	Super 🤠🤠🤠
136	GEN	a	@jacky ju IF YOU WILL TAKE 5 ML TESTOSTERONE HORMONE INJECTION AND NOT FIND A FEMALE YOU CAN EVEN FUCK A DOG
137	NGEN	a	GaNgss Of wassepur Fanss Hit A like....😂😂😂
138	NGEN	a	I totally agree with you sir 💯
139	NGEN	a	Salute
140	GEN	a	bro bro....😂😂😂just try and replace the girl with ur sister or anyone close to ya..
141	NGEN	a	You got a subscriber 👍
142	NGEN	a	Sir I Have Sent A Personal Message To You on Instagram .... Please Make a Video on it
143	NGEN	a	Arundati has to go to Bangladesh..... And we have to change her name to kutta.... 💐💐💐💐
144	NGEN	a	Gay are not criminals, its a sexual identity, please stop sending wrong messages
145	NGEN	a	Wow that's cool bcz i love all lesbians & gays. They are more spacial than uh in my opinion. So i support them cz i respect them ❤❤. Bt i m nt a lesbian
146	NGEN	a	This is the failure of the Judicial system, they should make laws to punish women who misuse this law.
147	NGEN	a	@Be Positive What is your opinion about Muslims not allowing women to enter Masjids ? Why are there no feminists protesting for that ?
148	NGEN	a	Superb nice movie
149	NGEN	a	I died at Shahid Khan , Kabir Khan 😂😂😂
150	NGEN	a	I guess it's the first film where every reviewer on youtube had a different opinions and views .. woh! but I just loved the film!!
151	NGEN	a	Now arundhati roy destroyed herself
152	NGEN	a	There is no action taken against woman, who file false 498a cases, so crime is the only option left for a sensible Men like him, who was looking for justice...
153	GEN	a	Bad boy character is more preferable then good character in girls eye...that's why destructive films popular...
154	NGEN	a	Well I do agree with most of the points you said..but I just feel that the initial things done by Kabir in order to approach Priti were kind of scary. Normally any girl would get scared. Priti's reaction to all of that was kind of weird to me.
155	NGEN	a	Watch Section 375. It's a masterpiece exposing feminism.
156	NGEN	a	Bhai types of girls series continue Karo...
157	NGEN	a	Very good video
158	NGEN	a	Yes bro you ar right
159	NGEN	a	@Franklin Bro. I agree 💯% with u...
160	NGEN	a	Shwetabh pin my comment. You are too good man.
161	NGEN	a	se se se it's hearing looking feeling veery bed...
162	NGEN	a	If films influence societies then Kabir Singh marks the beginning of a dark society
163	NGEN	a	Gazabb review .... I thought you would praise this film... Thank God you bashed it.... Love your review
164	NGEN	a	Finally, most anticipated video of Shwetabh sir!
165	NGEN	a	Sonagachi hit like❤
166	NGEN	a	Encounter................Encounter................Encounter..............
167	NGEN	a	If you have guts then speak against child rapist prophet mohammed
168	NGEN	a	I have not seen kabir singh yet bt have seen Arjun Reddy. Grt movie. U r very much right to point out the hypocrisy of the liberals and so called feminists.Actually they themselves r confused of what they want in life and as a result of this they live a lonely life at the end of the day. They don't want to understand relationship. Their feminism starts with the f... word and ends in the f...... word.
169	NGEN	a	nice bhai
170	NGEN	a	"Expected some what like the level of Wassepur.. Disappointed.. And yeah don't... Bring in the anti feminist or cult kinda thing.. Just put your view... Self destruction is a good thing.....be it substance abuse.. A ""thing"".. Or a lifeless soul.. Shut your mouth and start respecting your mother.. In fact u need your parents help"
171	NGEN	a	200 crores club movie hai ye 😂
172	NGEN	a	One word for all haters go die somewhere else..
173	NGEN	a	Oooo super
174	NGEN	a	Hate this
175	NGEN	a	Savdhaan India, Kabir Singh fights back.😁😁
176	NGEN	a	@Pawan Kakade Dude joker sucked. Watch my review and open your damn eyes!!
177	NGEN	a	😂😂amazing practical person
178	NGEN	a	Hypocrisy... is a disease
179	NGEN	a	true
180	NGEN	a	Even I watched the movie and I had similar thoughts, but the only appreciable part was Shahid's acting.
181	NGEN	a	Nicevedio
182	NGEN	a	Hi8
183	NGEN	a	I am a big fan, Pratik Bhai love from the USA 🇺🇸😍
184	NGEN	a	They will know in 2024 Elections when we vote for Modi Government in Majority.
185	NGEN	a	Nawazuddin a toxic character babat realistic presentation
186	NGEN	a	Right sir ...
187	NGEN	a	If anurag kasyab directed this film then it will be like crime petrol show.. 😂
188	NGEN	a	Once again you nailed it!!. Keep going brother.
189	GEN	a	This whore is a member of psuedo intellectual secular gang.She made a villa in naive ST's land.
190	NGEN	a	Frankly I liked only Shahid and his friends acting and their relationship than actual love story.
191	NGEN	a	From thumbnail I thought it is carryminati
192	NGEN	a	Someone told me ki if you're trying to find out logics you must find it in life not in films. So watch a movie with just nothing
193	NGEN	a	10000% true 👍👍👍 Kabir singh is a big chutiya movie
194	NGEN	a	Pls review joker......
195	NGEN	a	Ok thanks for your
196	NGEN	a	1000th like👍
197	GEN	a	"Fuckboy isn't good , but a bully isn't either. Skewed feminism is dangerous and so is toxic masculinity. I totally understand that you have a lot of hatred for liberals n feminists which is justified coz of what a lot of them have been propogating but not every idea of feminism is wrong pratik. Bollywood has a history of showing these things ""cool"", that is my only problem with these characters. I am all game for negative characters but I don't like them being glorified, making them look cool. I won't even start with 4 shots, I didn't even like alia's aggresion in gully boy so it's not one sided. As much as I enjoy your views on nationalism, our history , I didn't feel comfortable watching this. 🙏"
198	NGEN	a	Yes, u r right man
199	NGEN	a	Kabir Singh best love story ever 😘😘
200	NGEN	a	"As a lesbian, I wouldn't say it'll ""completely"" contribute to reduction in population. They need to legalize 2 children policy like China did. Also, all couples should adopt at least 1 orphan instead of trying to reproduce. Only 25% of orphans are being adopted and others will be 18 then kicked out. They'll become homeless. Rural areas should stop reproducing lots of children."
201	NGEN	a	If u need a realistic and grounded love story, watch '96\. Vijay setupathy and trisha. It is a tamil movie. watch it with subs.
202	NGEN	a	Hit like for shwetabh gangwar. 👇👇
203	NGEN	a	Waste a bullet on Arundathi Roy...she is a traitor
204	NGEN	a	Ranu is a bad girl👍👍😸😆😂🤣
205	NGEN	a	Phone sex iam from Odisha state bhubaneswar iam just 24yr old hot and sexy boy 09777070288
206	NGEN	a	Who the fuck disliked the video?
207	NGEN	a	<https://youtu.be/Jtf5L1h-q9I>
208	NGEN	a	My.darling
209	NGEN	a	I think chhichore is more realistic.
210	NGEN	a	Isiliye to real life ko movie se compare nahi kr skte.....
211	NGEN	a	Tue film is amazing...sm. ppl in dis country have problem wid everything...intrstngly these ppl dn hv any problem wid d things that r actually wrong...
212	NGEN	a	Arundhati roy is a gr8 writer arnab pl dnt mislead the public
213	NGEN	a	Why give importance to her nonsensical utterances? No talks, only arrest her.
214	NGEN	a	Love you didi 😁
215	NGEN	a	Immediate arrest her. who gave her prize? redicuous .....
216	NGEN	a	Kabir Singh is dubbing of Arjun Reddy Tollywood industry film directed by the same guy Sandeep Reddy Vanga and what's so surprising is this movie is biggest blockbuster of Tollywood industry in the respective year. Need more men like you to get youth's mind into correct direction. Respect for your work man.
217	NGEN	a	Tike asa..bro..i like you...
218	NGEN	a	I also watch thousands of worldwide movies Korean,Japanese,Hollywood,Taiwan seriously after a decade I will tell you that kabir singh/Arjun reddy is a cult classic movie in india it’s not a simple love story.bro you are awesome you are telling the real truth.❤️
219	NGEN	a	That's the truth
220	NGEN	a	Coming to Delhi to watch your videos bcox net is off in Kashmir
221	NGEN	a	You're a true genius!😎😎😎😎😎😎
222	NGEN	a	Harr Londa samajhta hai main Kabir Singh hu, EX: main chain smoker hu like him, main abusive hu like him, alcoholic hu as usual like him but when it comes to education, wisdam, carrier non of these even exist for em.
223	NGEN	a	Right...
224	NGEN	a	NPR will help reaching govt schemes effectively n proprly to minor communities.
225	NGEN	a	Beautiful
226	NGEN	a	@usher luck Fair enough then ... The director's approach isn't very clear to me however , may be it's misinterpreted , may be not . And can't comment on the movie scenes . Started my comment stating that didn't watch it.
227	NGEN	a	Nice review brother love you
228	NGEN	a	Make video about Indian series streaming on Netflix and Amazon prime
229	NGEN	a	@NIRMALYA SASMAL just tell me one thing have u watched the whole speach it's just 4-5 min u should watch it.
230	NGEN	a	"I agree with you but I have a point too. Before elaborating my point, I want to let you know that I'm here after seeing the ""Joker Movie analysis"". I firmly believe the male character in Kabir Singh was irresponsible and doesn't have any reflection with real life or practicality. As you said in the later part of this video, ""if you're in relationship and your partner is self derogating then run as fast as possible."" Don't you think this line defy your Joker analysis, where you appraised/empathize Joker's mental state and called the movie INCREDIBLE. But in this part you said to run ftom such type of person, if we all keep running from person who're mentally ill then were would our generation will end up. I'm not saying this all because I like Kabir Singh, I'm saying this because I have depression, anxiety and personality disorder. In the movie ""principal"" told the class about his Anger management issue. Kabir also has emotional/mental issues but I guess you didn't observed him precisely as much as you observed Joker. As per WHO, one in every 20 Indian suffer from depression; 5 out of 100. Hope you understand what I'm trying to say. Peace ☮️"
231	NGEN	a	"@mala sahu India is a failed state and so do NSA , you cant scare us with your ""Nazi Gestapo"" crap"
232	NGEN	a	@sonali roy r8
233	NGEN	a	**shahid fans hit like 😍😍**
234	NGEN	a	Great Job !
235	NGEN	a	Hitesh Kumar see here in youtube some misandrists are commenting using fake I'd.Some female misandrists are a snake of two face that means they says that 498 must be banned but they work for developing laws against men.This type of misandrists are just a spy of radical misandrists.They are doing drama of gender equality at daylight but at a secure time they change their form.Those are the misandrists in the coat of gender [equality.Be](http://equality.be/) careful from them and try to identify them.They just watching us to provide the informations to the local misandrists in the form of gender [equality.Like](http://equality.like/) a spy uses beard so that he cannot be identified.Sometimes those misandrists make id using photo and name of the boys
236	GEN	a	Let AR use her name as range & billa and fill the same name when applying for her Visa to any overseas countries Why our govt is napunsak and not revoke her passport/visa or even arrest her
237	NGEN	a	Bhai good analysis
238	NGEN	a	Super boss
239	NGEN	a	arnab you must retire now. you are done.
240	NGEN	a	Best review. Khup negatives reviews milale Kabir singh la.. Filmi corporation chya Suchitra tyagi tar Vish okalay tichya review madhe.. Go to masses man.. Movie is getting excellent response from people.. This type of love story is encouraging in today's world where one night stand and extra martial affair is comon
241	NGEN	a	@Naveen Shekhar I know that's exactly what I said .
242	NGEN	a	Hi iam from Odisha state bhubaneswar 09777070288 I want make friendship with you and meet with you if you are interested msg me on whatsapp and call me let see 7 mine
243	NGEN	a	Seriously so sad to say but ... Tatti movie
244	NGEN	a	@aam admi ok
245	NGEN	a	Exactly these assholic memers posted piles of shit memes on social media about this absolutely rubbish and nonsensical film , I can't even call it a film such directors should stop making movies asap otherwise already shitty bollywood is going to become even more shittier
246	NGEN	a	This is really a good 1🤗🤗🤗🤗🤗
247	NGEN	a	No nice video 👨‍❤️‍💋‍👨👨‍❤️‍💋‍👨👨‍❤️‍💋‍👨👨‍❤️‍💋‍👨
248	NGEN	a	Ranu is a
249	GEN	a	I love u sakib but opu sotiya
250	NGEN	a	Salute You bhai.... Your best review till now... Dho dala...
251	NGEN	a	Love u
252	NGEN	a	I studied really hard the next few days after watching this movie😂
253	NGEN	a	If I shoot her, will l be jailed or I can get away with that?
254	NGEN	a	Pratik bhaiya l want to ask you something
255	NGEN	a	I cannot understand how a government is sparing a antinational element Arundhati Roy ? Her this coment is enough to be prosecuted in NIA .
256	NGEN	a	Nice video 😘😘😘😘
257	GEN	a	Govt official take census at arundhati Roy's house.. what is your name maam ..roy says- my name is cunning bitch.
258	NGEN	a	Just when i was thinking wrong you just made my mind clear. Thank you.
259	NGEN	a	Disgusting
260	NGEN	a	Justice served....
261	NGEN	a	Not thanks to God.Only thanks to you dada
262	NGEN	a	Arnab don't give more important to Mrs.Roy. Just take her in custody and demonstrate law exist
263	NGEN	a	Lotous come out from mud but it is expected it must be shunned the stink of mud.
264	NGEN	a	Good....
265	NGEN	a	Hahhaaa
266	NGEN	a	Nailed it ...outstanding reply to film companion and others
267	NGEN	a	Super vai
268	NGEN	a	@Arnab: Do you know what are the plans of Govt with the Illegal immigrants? How would a refugee prove religious persecution? Why have we shown selective compassion? Do you really think it is the right time for India to do an activity like NRC given the facts that almost 20% population are below poverty line and 30% of adult population are still illiterate which constitutes more than 50% Women who are still deprived of their basic needs. Do you think, this is the time such exercise would be of any beneficial to India? Don't you think the CJI and GOI has wasted our huge 16K Cr rupees in this unsuccessful exercise and if we live the money aside, look at the extent of trouble and pain people went in Assam due to this. The reason I Pointed to NRC is because NPR is nothing but Opening Step of NRC and with reference to Scroll.in(correct me if I am wrong) the new questions added to NPR are indicators of the NRC exclusion process. You being a Journalist and from Assam, doesn't this pinches your heart and raises alarm. Is there no value of human life on this land anymore? I strongly Oppose NRC, Oppose CAA amendment in the current situation. Was there any effective effort from GOI to stop the infiltration? GOI is just find ways to treat us like goats every now and then. I know, this questions should be thrown at GOI, however, as I see you a so called representative of the GOI most of the time, so, I am throwing this on you. Moreover, whats wrong with you getting stuck in this stupid debates on who told what. Everyone around us promote lies everyday. Nobody really bothers that anymore. Starting from PM to HM to Activist everyone promotes lies everywhere but no facts. So, Arundhati is no different, where we cannot trust the PM/CJI for that matter, who is Arundhati in that league. No one cares about her. I stopped watching your channel, just thought of looking over today for a change, but nothing changed. Same insensitive arguments and false narratives. I wish I could say alternate narratives, but I see them clearly to be false. Also JFYI, I supported the change in Govt, but really regretting now. I dont support any political party anymore. So, please dont ask me why didn't I speak during UPA rule. I dont have to answer that to you.
269	NGEN	a	Good job bro 🤘❤✌
270	NGEN	a	Thanks brother for your good explanation .
271	NGEN	a	NICE Shirt Pratik Bhai 😂
272	NGEN	a	She is social pollutant She should be arrested as quick as possible
273	NGEN	a	I lov ur video dada. ......
274	NGEN	a	This movie hits at people's Mesmorism about a king... Because he is a king he is justified being doing all
275	NGEN	a	Good job.
276	NGEN	a	This movie was total shit...
277	NGEN	a	Nice review .. can i get a like
278	NGEN	a	Wow amazing videos
279	NGEN	a	your are no Santa Claus
280	GEN	a	Very good... throw out these homosexuals out of India... bloody rouge.. bloody SC deteriorating Indian culture... bann the SC first... bloody old gay judges...
281	NGEN	a	I appreciate what you are saying.I will always support you whatever it takes
282	NGEN	a	good job jahangir
283	NGEN	a	that's is rong yarr
284	NGEN	a	This lady is the true face of urban naxal,and is paid by western countries and isi to destroy india by giving provocative speech,she should be put behind bars
285	NGEN	a	SUSSANE arundhati roy
286	NGEN	a	"if you reading this comment So I want to suggest you a book named ""Incognito written by david eagleman"" its really great book you wont regreat reading it"
287	NGEN	a	Thanku sir.... You're awesome
288	NGEN	a	Ms.Roy should have been arrested immediately when she is enticing people in the public.
289	NGEN	a	Now, remember these English speaking monarchy minded Congress and hippocrate Communist have to polish shoes of common people and they will get room below shoe to take rest.
290	NGEN	a	Check the news: A guy from TikTok name Ashwani Kumar murdered a flight attendant he was obsessed with. He was uploading villain clips on social media imitating Kabir Singh.
291	NGEN	a	Exactly bro...... you are absolutely right. I am with your thoughts. Please keep posting these kinda videos really appreciate your work
292	NGEN	a	Nice vedio
293	NGEN	a	You are absolutely right dada,
294	NGEN	a	Review Joker bro
295	NGEN	a	scary tube lol 🤣🤣🤣
296	NGEN	a	@Anindita Maity nice sister... you are right
297	NGEN	a	@Its chakshank wlcm❤
298	NGEN	a	Didn't see a video so demeaning of lgbt and women alike... U guys should be ashamed! Which day n age r u living in? Hope I cud spam such videos.
